('8:36\n', '1\n')
('8:35\n', '1\n')
('8:34\n', '1\n')
('8:33\n', '1\n')
('8:32\n', '1\n')
('8:31\n', '1\n')
('5:24\n', '1\n')
('5:23\n', '1\n')
('5:22\n', '1\n')
('5:21\n', '1\n')
('5:19\n', '1\n')
('4:33\n', '1\n')
('4:32\n', '1\n')
('4:31\n', '1\n')
('4:30\n', '1\n')
('4:29\n', '1\n')
('4:29\n', '1\n')
('4:29\n', '1\n')
('4:29\n', '1\n')
('1:09\n', '1\n')
('10.80\n', '2\n')
('9:59\n', '2\n')
('9:58\n', '2\n')
('9:57\n', '2\n')
('9:56\n', '2\n')
('9:55\n', '2\n')
('9:54\n', '2\n')
('9:54\n', '2\n')
('35.2\n', '2\n')
('34.2\n', '2\n')
('33.2\n', '2\n')
('7:57\n', '3\n')
('7:56\n', '3\n')
('7:55\n', '3\n')
('7:54\n', '3\n')
('7:53\n', '3\n')
('7:52\n', '3\n')
('1:06\n', '3\n')
('1:05\n', '3\n')
('1:04\n', '3\n')
('1:03\n', '3\n')
('1:02\n', '3\n')
('1:02\n', '3\n')
('8:45\n', '4\n')
('8:45\n', '4\n')
('8:44\n', '4\n')
('8:43\n', '4\n')
('8:42\n', '4\n')
('8:41\n', '4\n')
('8:40\n', '4\n')
('8:39\n', '4\n')
('8:38\n', '4\n')
('8:38\n', '4\n')
('8:38\n', '4\n')
('8:38\n', '4\n')
('8:38\n', '4\n')
('8:05\n', '4\n')
('8:04\n', '4\n')
('8:03\n', '4\n')
('8:02\n', '4\n')
('8:01\n', '4\n')
('7:54\n', '4\n')
('7:54\n', '4\n')
('7:54\n', '4\n')
('7:54\n', '4\n')
('7:54\n', '4\n')
('7:54\n', '4\n')
(':5:46\n', '4\n')
(':5:45\n', '4\n')
(':5:44\n', '4\n')
(':5:43\n', '4\n')
(':5:42\n', '4\n')
('1:00\n', '4\n')
(':59.9\n', '4\n')
(':58.9\n', '4\n')
(':57.9\n', '4\n')
(':56.9\n', '4\n')
('55.9\n', '4\n')
('55.7\n', '4\n')
(':55.7\n', '4\n')
('4.2\n', '4\n')
('4.2\n', '4\n')
(':3.4\n', '4\n')
('2.4\n', '4\n')
('1.4\n', '4\n')
('.0.4\n', '4\n')
('.0.0\n', '4\n')
('.0.0\n', '4\n')
