('4:11\n', '1\n')
('4:10\n', '1\n')
('4:09\n', '1\n')
('4:08\n', '1\n')
('4:07\n', '1\n')
('4:06\n', '1\n')
('5:40\n', '2\n')
('5:39\n', '2\n')
('5:38\n', '2\n')
('5:37\n', '2\n')
('5:36\n', '2\n')
('5:35\n', '2\n')
('5:34\n', '2\n')
('5:33\n', '2\n')
('5:32\n', '2\n')
('4:28\n', '2\n')
('4:27\n', '2\n')
('4:26\n', '2\n')
('4:25\n', '2\n')
('4:24\n', '2\n')
('4:22\n', '2\n')
('4:21\n', '2\n')
('1:30\n', '2\n')
('1:29\n', '2\n')
('1:27\n', '2\n')
('1:26\n', '2\n')
('1:26\n', '2\n')
('1:25\n', '2\n')
('1:24\n', '2\n')
('1:23\n', '2\n')
('51.4\n', '2\n')
('504\n', '2\n')
('49.5\n', '2\n')
('48.5\n', '2\n')
('47.9\n', '2\n')
('16.6\n', '2\n')
('15.7\n', '2\n')
('14.7\n', '2\n')
('13.7\n', '2\n')
('12.7\n', '2\n')
('9:07\n', '3\n')
('9:06\n', '3\n')
('9:05\n', '3\n')
('9:04\n', '3\n')
('6:17\n', '3\n')
('6:16\n', '3\n')
('6:15\n', '3\n')
('6:14\n', '3\n')
('6:14\n', '3\n')
('6:13\n', '3\n')
('6:09\n', '3\n')
('6:08\n', '3\n')
('6:07\n', '3\n')
('5:05\n', '3\n')
('5:04\n', '3\n')
('5:03\n', '3\n')
('5:02\n', '3\n')
('5:01\n', '3\n')
('5:00\n', '3\n')
('1:07\n', '3\n')
('1:06\n', '3\n')
('1:05\n', '3\n')
('1:04\n', '3\n')
('1:03\n', '3\n')
('1:02\n', '3\n')
('1:01\n', '3\n')
('1:00\n', '3\n')
('6:19\n', '4\n')
('6:18\n', '4\n')
('6:17\n', '4\n')
('6:16\n', '4\n')
('6:15\n', '4\n')
('6:11\n', '4\n')
('6:11\n', '4\n')
('6:11\n', '4\n')
('1:34\n', '4\n')
('1:33\n', '4\n')
('1:32\n', '4\n')
('1:31\n', '4\n')
('1:30\n', '4\n')
('1:29\n', '4\n')
('37.5\n', '4\n')
('36.5\n', '4\n')
('35.6\n', '4\n')
('34.6\n', '4\n')
('33.6\n', '4\n')
('32.6\n', '4\n')
('32.2\n', '4\n')
