('5:51\n', '1\n')
('5:50\n', '1\n')
('5:49\n', '1\n')
('5:48\n', '1\n')
('5:47\n', '1\n')
('5:46\n', '1\n')
('5:45\n', '1\n')
(':50.3\n', '1\n')
('49.3\n', '1\n')
('48.3\n', '1\n')
('47.4\n', '1\n')
(':46.4\n', '1\n')
(':45.4\n', '1\n')
('145.0\n', '1\n')
('145.0\n', '1\n')
('45.0\n', '1\n')
('5:06\n', '2\n')
('5:06\n', '2\n')
('5:06\n', '2\n')
('5:05\n', '2\n')
('5:04\n', '2\n')
('5:03\n', '2\n')
('5:02\n', '2\n')
('5:01\n', '2\n')
('4:59\n', '2\n')
('4:58\n', '2\n')
('3:02\n', '2\n')
('3:01\n', '2\n')
('3:00\n', '2\n')
('2:59\n', '2\n')
('2:58\n', '2\n')
('2:58\n', '2\n')
('2:58\n', '2\n')
('2:58\n', '2\n')
('2:58\n', '2\n')
('2:58\n', '2\n')
('1:21\n', '2\n')
('1:20\n', '2\n')
('1:19\n', '2\n')
('1:18\n', '2\n')
('1:17\n', '2\n')
('1:16\n', '2\n')
('9:48\n', '3\n')
('9:47\n', '3\n')
('9:46\n', '3\n')
('9:45\n', '3\n')
('9:44\n', '3\n')
('9:43\n', '3\n')
('9:42\n', '3\n')
('9:42\n', '3\n')
('8:37\n', '3\n')
('8:36\n', '3\n')
('8:35\n', '3\n')
('8:34\n', '3\n')
('8:33\n', '3\n')
('8:32\n', '3\n')
('8:31\n', '3\n')
('8:30\n', '3\n')
('8:29\n', '3\n')
('5:07\n', '3\n')
('5:06\n', '3\n')
('5:05\n', '3\n')
('5:04\n', '3\n')
('5:03\n', '3\n')
('5:02\n', '3\n')
('5:02\n', '3\n')
('5:02\n', '3\n')
('5:02\n', '3\n')
('5:02\n', '3\n')
('0:07.\n', '3\n')
('0:06.\n', '3\n')
('0:05.\n', '3\n')
('0:04.\n', '3\n')
('0:03.\n', '3\n')
('0:02.\n', '3\n')
('0:02.\n', '3\n')
('0:02.\n', '3\n')
('0:01.\n', '3\n')
('4:37\n', '4\n')
('4:36\n', '4\n')
('4:35\n', '4\n')
('4:34\n', '4\n')
('4:33\n', '4\n')
('4:32\n', '4\n')
('4:31\n', '4\n')
('4:14\n', '4\n')
('4:13\n', '4\n')
('4:12\n', '4\n')
('4:11\n', '4\n')
('4:10\n', '4\n')
('4:09\n', '4\n')
('4:08\n', '4\n')
('3:34\n', '4\n')
('3:33\n', '4\n')
('3:32\n', '4\n')
('3:31\n', '4\n')
('3:30\n', '4\n')
('3:29\n', '4\n')
('3:28\n', '4\n')
