('8:00\n', '11\n')
('7:59\n', '11\n')
('7:58\n', '11\n')
('7:57\n', '11\n')
('7:56\n', '11\n')
('6:37\n', '11\n')
('6:36\n', '11\n')
('6:35\n', '1\n')
('6:34\n', '11\n')
('6:33\n', '11\n')
('6:32\n', '11\n')
('3:29\n', '11\n')
('3:28\n', '11\n')
('3:27\n', '11\n')
('42.2\n', '11\n')
('41.3\n', '11\n')
('40.3\n', '11\n')
(':39.3\n', '11\n')
('38.8\n', '11\n')
('38.8\n', '11\n')
('38.8\n', '1\n')
('38.8\n', '11\n')
('38.8\n', '1\n')
('9:41\n', '2\n')
('9:40\n', '2\n')
('9:39\n', '2\n')
('7:28\n', '2\n')
('1:21\n', '2\n')
('71:26\n', '2\n')
('1:25\n', '2\n')
('1:24\n', '2\n')
('1:23\n', '2\n')
('1:22\n', '2\n')
('1:22\n', '2\n')
('3:18\n', '2\n')
('3:17\n', '2\n')
('3:16\n', '2\n')
('3:15\n', '2\n')
('3:14\n', '2\n')
('1:58\n', '2\n')
('1:57\n', '2\n')
('1:56\n', '2\n')
('1:55\n', '2\n')
('1:54\n', '2\n')
('9:02\n', '3\n')
('9:01\n', '3\n')
('9:00\n', '3\n')
('8:59\n', '3\n')
('8:58\n', '3\n')
('8:57\n', '3\n')
('8:56\n', '3\n')
('6:48\n', '3\n')
('6:47\n', '3\n')
('6:46\n', '3\n')
('6:45\n', '3\n')
('6:44\n', '3\n')
('3:58\n', '3\n')
('3:56\n', '3\n')
('3:55\n', '3\n')
('3:54\n', '3\n')
('3:54\n', '3\n')
('35.8\n', '3\n')
('34.8\n', '3\n')
('33.8\n', '3\n')
('32.9\n', '3\n')
('31.9\n', '3\n')
('31.5\n', '3\n')
('31.5\n', '3\n')
('31.5\n', '3\n')
('31.0\n', '3\n')
('00.4\n', '3\n')
('00.4\n', '3\n')
('00.4\n', '3\n')
('00.2\n', '3\n')
('00.0\n', '3\n')
('9:30\n', '414\n')
('9:29\n', '414\n')
('9:28\n', '41\n')
('9.27\n', '414\n')
('9:26\n', '414\n')
('9:25\n', '414\n')
('6:58\n', '4\n')
('6:57\n', '414\n')
('6:56\n', '414\n')
('6:55\n', '4\n')
('6:54\n', '414\n')
('6:53\n', '414\n')
('6:52\n', '4\n')
('6:51\n', '41\n')
('6:50\n', '4\n')
('6:49\n', '4\n')
('02.0\n', '4\n')
('01.0\n', '4\n')
('00.0\n', '4\n')
