('11:51\n', '1\n')
('11:50\n', '1\n')
('11:49\n', '1\n')
('11:48\n', '1\n')
('11:47\n', '1\n')
('7:37\n', '1\n')
('7:36\n', '1\n')
('7:35\n', '1\n')
('7:34\n', '1\n')
('7:34\n', '1\n')
('7:34\n', '1\n')
('4.52\n', '1\n')
('4.51\n', '1\n')
('4.50\n', '1\n')
('4:49\n', '1\n')
('4:48\n', '1\n')
('4.47\n', '1\n')
('46.1\n', '1\n')
('45.2\n', '1\n')
('44.2\n', '1\n')
('42.0\n', '1\n')
('10:02\n', '2\n')
('6:43\n', '2\n')
('6:38\n', '2\n')
('6:37\n', '2\n')
('6:34\n', '2\n')
('6:33\n', '2\n')
('6:33\n', '2\n')
('9:13\n', '3\n')
('9:12\n', '3\n')
('9:11\n', '3\n')
('9:10\n', '3\n')
('9:09\n', '3\n')
('7:12\n', '3\n')
('7:11\n', '3\n')
('7:10\n', '3\n')
('7:09\n', '3\n')
('7:08\n', '3\n')
('7:07\n', '3\n')
('5:34\n', '3\n')
('5:33\n', '3\n')
('5:32\n', '3\n')
('5:31\n', '3\n')
('5:30\n', '3\n')
('5:27\n', '3\n')
('5:26\n', '3\n')
('5:25\n', '3\n')
(':35.1\n', '3\n')
('34.1\n', '3\n')
(':33.2\n', '3\n')
('32.2\n', '3\n')
('31.2\n', '3\n')
(':30.2\n', '3\n')
('29.4\n', '3\n')
('04.4\n', '3\n')
(':\n', '3\n')
('02.4\n', '3\n')
('01.4\n', '3\n')
('00.4\n', '3\n')
('100.0\n', '3\n')
('9:51\n', '4\n')
('9:50\n', '4\n')
('9:49\n', '4\n')
('9:48\n', '4\n')
('9:47\n', '4\n')
('9:44\n', '4\n')
('9:44\n', '41\n')
('9:43\n', '4\n')
('9:43\n', '41\n')
('8\n', '4\n')
