('8:45\n', '1\n')
('8:44\n', '1\n')
('8:43\n', '111\n')
('8:42\n', '1\n')
('8:41\n', '1\n')
('8:40\n', '1\n')
('5:26\n', '1\n')
('5:24\n', '1\n')
('1:48\n', '1\n')
('1:47\n', '1\n')
('1:46\n', '1\n')
('1:45\n', '1\n')
('1:44\n', '111\n')
('1:43\n', '1\n')
('1:41\n', '1\n')
('1:40\n', '1\n')
('5:44\n', '2\n')
('5:42\n', '2\n')
('7:26\n', '3\n')
('7:25\n', '3\n')
(':01\n', '3\n')
('9:31\n', '4\n')
('1\n', '4\n')
('9:29\n', '4\n')
('9:27\n', '4\n')
('9:24\n', '4\n')
('9:23\n', '4\n')
('6:07\n', '4\n')
('6:04\n', '4\n')
('6:01\n', '4\n')
('5:57\n', '4\n')
('5:54\n', '4\n')
('5:53\n', '4\n')
('2:20\n', '4\n')
('2:19\n', '4\n')
('2:17\n', '4\n')
('2:14\n', '4\n')
('2:13\n', '4\n')
(':43.1\n', '4\n')
('142.2\n', '4\n')
('41.2\n', '4\n')
(':40.5\n', '4\n')
(':40.5\n', '4\n')
(':40.5\n', '4\n')
(':40.5\n', '4\n')
(':31.3\n', '4\n')
(':29.3\n', '4\n')
(':29.1\n', '4\n')
(':29.1\n', '4\n')
('12.1\n', '4\n')
(':11.1\n', '4\n')
(':10.1\n', '4\n')
(':09.1\n', '4\n')
(':07.1\n', '4\n')
