('5:28\n', '11\n')
('5:27\n', '11\n')
('5:26\n', '11\n')
('5:25\n', '11\n')
('5:24\n', '1\n')
('5:23\n', '11\n')
('5:23\n', '11\n')
('4:59\n', '11\n')
('4:58\n', '11\n')
('4:57\n', '11\n')
('4:56\n', '11\n')
('4:55\n', '11\n')
('4:35\n', '11\n')
('4:34\n', '11\n')
('4:33\n', '11\n')
('4:32\n', '11\n')
('4:31\n', '1\n')
('4:30\n', '11\n')
('4:29\n', '11\n')
('4:26\n', '11\n')
('4:25\n', '11\n')
('4:24\n', '11\n')
('10:39\n', '2\n')
('10:38\n', '2\n')
('10:37\n', '2\n')
('10:36\n', '2\n')
('10:35\n', '2\n')
('10:34\n', '2\n')
('10:33\n', '2\n')
('9:30\n', '2\n')
('9:29\n', '2\n')
('9:28\n', '2\n')
('9:27\n', '2\n')
('9:26\n', '2\n')
('9:25\n', '2\n')
('1:22\n', '2\n')
('1:21\n', '2\n')
('1:20\n', '2\n')
('1:19\n', '2\n')
('1:18\n', '2\n')
('1:17\n', '2\n')
('9:44\n', '3\n')
('9:43\n', '3\n')
('9:42\n', '3\n')
('9:41\n', '3\n')
('9:40\n', '3\n')
('9:39\n', '3\n')
('4:31\n', '3\n')
('4:30\n', '3\n')
('4:29\n', '3\n')
('4:28\n', '3\n')
('4:27\n', '3\n')
('4:27\n', '3\n')
('4:26\n', '3\n')
('10:17\n', '4\n')
('10:16\n', '4\n')
('10:15\n', '4\n')
('10:14\n', '4\n')
('10:13\n', '4\n')
('10:12\n', '4\n')
('10:11\n', '4\n')
('10:09\n', '4\n')
('10:08\n', '4\n')
('9:05\n', '4\n')
('9:04\n', '4\n')
('9:04\n', '4\n')
('9:04\n', '4\n')
('9:04\n', '4\n')
('9:04\n', '4\n')
('7:52\n', '4\n')
('7:51\n', '4\n')
('7:50\n', '4\n')
('7:49\n', '4\n')
('7:48\n', '4\n')
('7:47\n', '4\n')
('7:46\n', '4\n')
('7:00\n', '4\n')
('6:58\n', '4\n')
('6:57\n', '4\n')
('6:55\n', '4\n')
('6:54\n', '4\n')
('4:23\n', '4\n')
('4:22\n', '4\n')
('4:21\n', '4\n')
('4:21\n', '4\n')
('4:20\n', '4\n')
('4:19\n', '4\n')
(':35.6\n', '4\n')
(':34.6\n', '4\n')
(':33.6\n', '4\n')
('32.7\n', '4\n')
('31.7\n', '4\n')
(':30.7\n', '4\n')
(':29.7\n', '4\n')
(':29.3\n', '4\n')
(':29.3\n', '4\n')
(':29.3\n', '4\n')
(':29.3\n', '4\n')
(':29.3\n', '4\n')
