('7:04\n', '1\n')
('7:03\n', '1\n')
('7:02\n', '1\n')
('7:01\n', '1\n')
('7:00\n', '1\n')
('6:59\n', '1\n')
('6:57\n', '1\n')
('5:21\n', '1\n')
('5:20\n', '1\n')
('5:19\n', '1\n')
('5:18\n', '1\n')
('5:17\n', '1\n')
('5:16\n', '1\n')
('5:15\n', '1\n')
('5:14\n', '1\n')
('5:12\n', '1\n')
('2:54\n', '1\n')
('2:53\n', '1\n')
('2:52\n', '1\n')
('2:51\n', '1\n')
('2:50\n', '1\n')
('2:49\n', '1\n')
('7:27\n', '2\n')
('7:26\n', '2\n')
('7:25\n', '2\n')
('7:24\n', '2\n')
('7:23\n', '2\n')
('7:22\n', '2\n')
('7:20\n', '2\n')
('7:19\n', '2\n')
('7:18\n', '2\n')
('5:33\n', '2\n')
('5:32\n', '2\n')
('5:31\n', '2\n')
('5:30\n', '2\n')
('5:29\n', '2\n')
('5:28\n', '2\n')
('5:25\n', '2\n')
('5:24\n', '2\n')
('5:23\n', '2\n')
('1:03\n', '2\n')
('1:02\n', '2\n')
('1:01\n', '2\n')
('1:00\n', '2\n')
(':59.9\n', '2\n')
(':58.9\n', '2\n')
(':58.0\n', '2\n')
(':57.9\n', '2\n')
('57.7\n', '2\n')
(':56.7\n', '2\n')
('8:46\n', '3\n')
('8:46\n', '3\n')
('8:45\n', '3\n')
('8:44\n', '3\n')
('8:43\n', '3\n')
('8:42\n', '3\n')
('8:37\n', '3\n')
('8:36\n', '3\n')
('8:35\n', '3\n')
('8:10\n', '3\n')
('8:07\n', '3\n')
('8:05\n', '3\n')
('8:03\n', '3\n')
('8:02\n', '3\n')
('2:39\n', '3\n')
('2:38\n', '3\n')
('2:37\n', '3\n')
('2:36\n', '3\n')
('2:35\n', '3\n')
('2:34\n', '3\n')
('2:33\n', '3\n')
('1:31\n', '3\n')
('1:30\n', '3\n')
('1:29\n', '3\n')
('1:28\n', '3\n')
('1:27\n', '3\n')
('1:26\n', '3\n')
('1:22\n', '3\n')
('1:21\n', '3\n')
('8:27\n', '4\n')
('8:26\n', '4\n')
('8:25\n', '4\n')
('8:24\n', '4\n')
('8:23\n', '4\n')
('8:22\n', '4\n')
('6:57\n', '4\n')
('6:56\n', '4\n')
('6:55\n', '4\n')
('6:54\n', '4\n')
('6:53\n', '4\n')
('6:51\n', '4\n')
('6:50\n', '41\n')
('6:49\n', '4\n')
('2:42\n', '4\n')
('2:41\n', '4\n')
('2:40\n', '4\n')
('2:39\n', '4\n')
('2:38\n', '4\n')
('2:35\n', '4\n')
('2:34\n', '4\n')
('2:33\n', '4\n')
('1:39\n', '4\n')
('1:38\n', '4\n')
('1:37\n', '4\n')
('1:36\n', '4\n')
('1:35\n', '4\n')
('1:33\n', '4\n')
('1:33\n', '4\n')
('1:32\n', '4\n')
