('4:47\n', '1\n')
('4:46\n', '1\n')
('4:45\n', '1\n')
('4:44\n', '1\n')
('4:43\n', '1\n')
('4:42\n', '1\n')
('3:32\n', '1\n')
('3:31\n', '1\n')
('3:30\n', '1\n')
('3:29\n', '1\n')
('3:28\n', '1\n')
('3:06\n', '1\n')
('3:05\n', '1\n')
('3:04\n', '1\n')
('3:03\n', '1\n')
('3:02\n', '1\n')
('3:02\n', '1\n')
('3:02\n', '1\n')
('3:02\n', '1\n')
('9:39\n', '2\n')
('9:38\n', '2\n')
('9:37\n', '2\n')
('9:36\n', '2\n')
('9:35\n', '2\n')
('9:34\n', '2\n')
('9:34\n', '2\n')
('3:31\n', '2\n')
('3:30\n', '2\n')
('3:29\n', '2\n')
('3:28\n', '2\n')
('3:27\n', '2\n')
('3:26\n', '2\n')
('8:58\n', '3\n')
('8:57\n', '3\n')
('8:56\n', '3\n')
('8:56\n', '3\n')
('8:55\n', '3\n')
('8:54\n', '3\n')
('4:55\n', '3\n')
('4:54\n', '3\n')
('4:53\n', '3\n')
('4:52\n', '3\n')
('4:51\n', '3\n')
('4:50\n', '3\n')
(':54\n', '3\n')
('4.4\n', '3\n')
(':3.4\n', '3\n')
(':2.5\n', '3\n')
('1.4\n', '3\n')
('.0.6\n', '3\n')
('.0.6\n', '3\n')
('.0.6\n', '3\n')
(':.0.6\n', '31\n')
(':.0.6\n', '31\n')
('11:44\n', '4\n')
('11:43\n', '4\n')
('11:42\n', '4\n')
('11:41\n', '4\n')
('11:40\n', '4\n')
('11:39\n', '4\n')
('11:38\n', '4\n')
('11:37\n', '4\n')
('0:22\n', '4\n')
('9:21\n', '4\n')
('9:20\n', '4\n')
('9:19\n', '4\n')
('9:18\n', '4\n')
('9:17\n', '4\n')
('9:16\n', '4\n')
('9:15\n', '4\n')
('7:09\n', '4\n')
('7:08\n', '4\n')
('7:07\n', '4\n')
('7:06\n', '4\n')
('7:05\n', '4\n')
('7:04\n', '4\n')
('7:03\n', '4\n')
('7:02\n', '4\n')
('7:01\n', '4\n')
('5:24\n', '4\n')
('5:23\n', '4\n')
('5:22\n', '4\n')
('5:21\n', '4\n')
('5:20\n', '4\n')
('4:17\n', '4\n')
('4:16\n', '4\n')
('4:15\n', '4\n')
('4:14\n', '4\n')
('4:13\n', '4\n')
('4:12\n', '4\n')
('4:11\n', '4\n')
('4:10\n', '4\n')
('4:10\n', '4\n')
('4:10\n', '4\n')
('.1:29\n', '4\n')
('1:28\n', '4\n')
('1:27\n', '4\n')
('1:26\n', '4\n')
('1:25\n', '4\n')
('.1:24\n', '4\n')
('1:23\n', '4\n')
('1:22\n', '4\n')
('24.1\n', '4\n')
('24.1\n', '4\n')
('23.7\n', '4\n')
('22.7\n', '4\n')
('22.1\n', '4\n')
('22.1\n', '4\n')
(':.8.2\n', '4\n')
('71.2\n', '4\n')
(':6.2\n', '4\n')
('.5.2\n', '4\n')
(':.4.3\n', '4\n')
('3.3\n', '4\n')
(':2.3\n', '4\n')
(':1.3\n', '4\n')
('.0.3\n', '4\n')
('.0.0\n', '4\n')
('.0.0\n', '4\n')
('.0.0\n', '4\n')
