('2:52\n', '1\n')
('2:50\n', '1\n')
('2:47\n', '1\n')
('47.6\n', '1\n')
('10:22\n', '2\n')
('10:21\n', '2\n')
('10:20\n', '2\n')
('10:18\n', '2\n')
('10:18\n', '2\n')
('10:17\n', '2\n')
('10:1\n', '2\n')
('9:34\n', '2\n')
('9:33\n', '2\n')
('9:32\n', '2\n')
('9:32\n', '2\n')
(':4\n', '2\n')
('9:32\n', '2\n')
('9:32\n', '2\n')
('9:32\n', '2\n')
('8:50\n', '2\n')
('8:49\n', '2\n')
('8:48\n', '2\n')
('8:48\n', '2\n')
('8:48\n', '2\n')
('8:48\n', '2\n')
('8:48\n', '2\n')
('8:48\n', '2\n')
('8:48\n', '2\n')
('8:48\n', '2\n')
('47.4\n', '2\n')
('46.4\n', '2\n')
('45.5\n', '2\n')
('44.5\n', '2\n')
('43.5\n', '2\n')
('42.5\n', '2\n')
('41.5\n', '2\n')
('40.9\n', '2\n')
('40.9\n', '2\n')
('2:17\n', '3\n')
('7:16\n', '3\n')
('7:15\n', '3\n')
('7:14\n', '3\n')
('7:13\n', '3\n')
('7:12\n', '3\n')
('7:11\n', '3\n')
('4:20\n', '3\n')
('4:19\n', '3\n')
('4:19\n', '3\n')
('4:18\n', '3\n')
('4:17\n', '3\n')
('4:17\n', '3\n')
('4:17\n', '3\n')
('4:17\n', '3\n')
('4:17\n', '3\n')
('4:17\n', '3\n')
('2:46\n', '3\n')
('2:45\n', '3\n')
('2:44\n', '3\n')
('2:44\n', '3\n')
('2:44\n', '3\n')
('2:44\n', '3\n')
('2:44\n', '3\n')
('2:44\n', '3\n')
('2:44\n', '3\n')
('2:44\n', '3\n')
('5:08\n', '4\n')
('4\n', '4\n')
('5:04\n', '4\n')
('5:03\n', '4\n')
('5:02\n', '4\n')
('4:44\n', '4\n')
('4:43\n', '4\n')
('4:42\n', '4\n')
('4:41\n', '4\n')
('4:40\n', '4\n')
('4:39\n', '4\n')
('4:38\n', '4\n')
('4:37\n', '4\n')
('4\n', '4\n')
('4:02\n', '4\n')
('4:01\n', '4\n')
('4:00\n', '4\n')
('3:59\n', '4\n')
('3:58\n', '4\n')
('4\n', '4\n')
('2:13\n', '4\n')
('2:12\n', '4\n')
('2:11\n', '4\n')
('2:10\n', '4\n')
('2:09\n', '4\n')
('2:08\n', '4\n')
('1:50\n', '4\n')
('1:50\n', '4\n')
('1:50\n', '4\n')
('1:50\n', '4\n')
('1:2\n', '4\n')
('1:2\n', '4\n')
('1:2\n', '4\n')
('1:2\n', '4\n')
('1:2\n', '4\n')
('1:24\n', '4\n')
('1:23\n', '4\n')
('1:12\n', '4\n')
('1:1\n', '4\n')
('1:1\n', '4\n')
('1:0\n', '4\n')
('1:0\n', '4\n')
('1:0\n', '4\n')
('1:0\n', '4\n')
