('7:40\n', '1\n')
('7:39\n', '1\n')
('7:38\n', '1\n')
('2:37\n', '1\n')
('7:36\n', '1\n')
('4:13\n', '1\n')
('4:12\n', '1\n')
('4:11\n', '1\n')
('4:10\n', '1\n')
('4:09\n', '1\n')
('4:08\n', '1\n')
('9:11\n', '2\n')
('9:10\n', '2\n')
('9:09\n', '2\n')
('9:08\n', '2\n')
('9:07\n', '2\n')
('9:06\n', '2\n')
('3:59\n', '2\n')
('3:58\n', '2\n')
('3:57\n', '2\n')
('3:56\n', '2\n')
('3:55\n', '2\n')
('3:54\n', '2\n')
('3:54\n', '2\n')
('3:54\n', '2\n')
('2:09\n', '2\n')
('2:08\n', '2\n')
('2:07\n', '2\n')
('2:06\n', '2\n')
('2:05\n', '2\n')
('2:09\n', '2\n')
('2:03\n', '2\n')
('2:03\n', '2\n')
('2:03\n', '2\n')
('10:06\n', '3\n')
('10:05\n', '3\n')
('10:04\n', '3\n')
('10:04\n', '3\n')
('10:03\n', '3\n')
('3:34\n', '3\n')
('3:33\n', '3\n')
('3:32\n', '3\n')
('3:31\n', '3\n')
('3:30\n', '3\n')
('3:29\n', '3\n')
('3:28\n', '3\n')
('3:26\n', '3\n')
('3:26\n', '3\n')
('8:41\n', '4\n')
('8:40\n', '4\n')
('8:39\n', '4\n')
('8:38\n', '4\n')
('8:37\n', '4\n')
('8:36\n', '4\n')
('8:35\n', '4\n')
('7:56\n', '4\n')
('7:55\n', '4\n')
('7:55\n', '4\n')
('7:54\n', '4\n')
('7:53\n', '4\n')
('7:52\n', '4\n')
('6:34\n', '4\n')
('6:33\n', '4\n')
('6:32\n', '4\n')
('6:31\n', '4\n')
('6:30\n', '4\n')
('6:29\n', '4\n')
('6:28\n', '4\n')
('47.9\n', '4\n')
('47.0\n', '4\n')
('46.0\n', '4\n')
('45.0\n', '4\n')
('44.0\n', '4\n')
('44.0\n', '4\n')
('44.0\n', '4\n')
('44.0\n', '4\n')
('27.9\n', '4\n')
('26.9\n', '4\n')
('26.0\n', '4\n')
('25.0\n', '4\n')
('24.0\n', '4\n')
('23.0\n', '4\n')
('17.7\n', '4\n')
