('7:15\n', '1\n')
('7:14\n', '1\n')
('7:13\n', '1\n')
('7:12\n', '1\n')
('7:12\n', '1\n')
('7:12\n', '1\n')
('2:43\n', '1\n')
('4\n', '1\n')
('241\n', '1\n')
('2:40\n', '1\n')
('2:39\n', '1\n')
('2:38\n', '1\n')
('1:03\n', '1\n')
('1:02\n', '1\n')
('1:01\n', '11\n')
('1:00\n', '1\n')
('59.7\n', '1\n')
('68.7\n', '1\n')
('68.2\n', '1\n')
('68.2\n', '1\n')
('8:24\n', '2\n')
('8:27\n', '3\n')
('8:26\n', '3\n')
('8:25\n', '3\n')
('8:24\n', '3\n')
('8:23\n', '3\n')
('8:22\n', '3\n')
('7:41\n', '3\n')
('7:40\n', '3\n')
('7:39\n', '3\n')
('7:38\n', '3\n')
('7:37\n', '3\n')
('7:36\n', '3\n')
('7:35\n', '3\n')
('7:34\n', '3\n')
('7:33\n', '3\n')
('7:32\n', '3\n')
('7:31\n', '3\n')
('2:56\n', '3\n')
('2:55\n', '3\n')
('2:54\n', '3\n')
('2:53\n', '3\n')
(':52\n', '3\n')
('2:51\n', '3\n')
('2:50\n', '3\n')
('10:55\n', '4\n')
('10:54\n', '4\n')
('10:53\n', '4\n')
('10:52\n', '4\n')
('10:51\n', '4\n')
('6:17\n', '4\n')
('6:16\n', '4\n')
('6:15\n', '4\n')
('6:14\n', '4\n')
('6:13\n', '4\n')
('6:12\n', '4\n')
('6:11\n', '4\n')
('6:10\n', '41\n')
('6:09\n', '4\n')
('6:09\n', '41\n')
