('9:18\n', '1\n')
('9:17\n', '1\n')
('9:16\n', '1\n')
('9:15\n', '1\n')
('9:14\n', '1\n')
('2:13\n', '1\n')
('7:03\n', '1\n')
('7:02\n', '1\n')
('27:01\n', '1\n')
('7:00\n', '1\n')
('7:00\n', '1\n')
('4:26\n', '1\n')
('4:25\n', '1\n')
('4:24\n', '1\n')
('4:23\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('4:22\n', '1\n')
('3:27\n', '1\n')
('3:26\n', '1\n')
('3:25\n', '1\n')
('3:24\n', '1\n')
('3:23\n', '1\n')
('3:22\n', '1\n')
('3:21\n', '1\n')
('9:23\n', '2\n')
('9:22\n', '2\n')
('9:21\n', '2\n')
('9:20\n', '2\n')
('9:19\n', '2\n')
('8:00\n', '2\n')
('2:59\n', '2\n')
('7:58\n', '2\n')
('2:57\n', '2\n')
('7:56\n', '2\n')
('7:55\n', '2\n')
('2:55\n', '2\n')
('7:55\n', '2\n')
('7:55\n', '2\n')
('7:55\n', '2\n')
('7:55\n', '2\n')
('7:55\n', '2\n')
('7:55\n', '2\n')
('7:07\n', '2\n')
('7:06\n', '2\n')
('7:05\n', '2\n')
('7:04\n', '2\n')
('7:04\n', '2\n')
('7:04\n', '2\n')
('7:04\n', '2\n')
('53.5\n', '2\n')
('52.5\n', '2\n')
('51.5\n', '2\n')
('50.5\n', '2\n')
('49.5\n', '2\n')
('6:46\n', '3\n')
('6:45\n', '3\n')
('6:44\n', '3\n')
('6:43\n', '3\n')
('6:42\n', '3\n')
('4:10\n', '3\n')
('4:09\n', '3\n')
('4:08\n', '3\n')
('4:07\n', '3\n')
('4:06\n', '3\n')
('1:33\n', '3\n')
('1:32\n', '3\n')
('1:31\n', '3\n')
('1:30\n', '3\n')
('1:29\n', '3\n')
('1:29\n', '3\n')
('1:29\n', '3\n')
('1:29\n', '3\n')
('1:29\n', '3\n')
('9:53\n', '4\n')
('9:52\n', '4\n')
('9:51\n', '4\n')
('9:50\n', '4\n')
('9:50\n', '4\n')
('9:49\n', '4\n')
('9:48\n', '4\n')
('9:47\n', '4\n')
('9:46\n', '4\n')
('9:45\n', '4\n')
('9:45\n', '4\n')
('9:45\n', '4\n')
('9:45\n', '4\n')
('5:53\n', '4\n')
('5:53\n', '4\n')
('5:52\n', '4\n')
('5:51\n', '4\n')
('5:50\n', '4\n')
('3:14\n', '4\n')
('3:13\n', '4\n')
('3:12\n', '4\n')
('3:11\n', '4\n')
('3:10\n', '4\n')
('1:15\n', '4\n')
('1:14\n', '4\n')
('1:13\n', '4\n')
('1:12\n', '4\n')
('1:11\n', '4\n')
('1:10\n', '4\n')
('1:10\n', '4\n')
('1:10\n', '4\n')
