('9:10\n', '1\n')
('9:09\n', '11\n')
('9:08\n', '1\n')
('9:07\n', '1\n')
('9:06\n', '11\n')
('7:25\n', '1\n')
('7:24\n', '11\n')
('7:23\n', '1\n')
('7:22\n', '1\n')
('7:21\n', '1\n')
('7:20\n', '11\n')
('7:18\n', '1\n')
('7:17\n', '11\n')
('3:33\n', '1\n')
('3:32\n', '1\n')
('3:\n', '1\n')
('3:30\n', '1\n')
('3:29\n', '1\n')
('3:28\n', '1\n')
('3:28\n', '11\n')
('3:28\n', '1\n')
('13.7\n', '1\n')
('12.7\n', '11\n')
('11.8\n', '1\n')
('10.8\n', '11\n')
('10.3\n', '1\n')
('103\n', '1\n')
('9:03\n', '2\n')
('9:02\n', '2\n')
('9:01\n', '2\n')
('9:00\n', '2\n')
('8:59\n', '2\n')
('8:57\n', '2\n')
('8:56\n', '2\n')
('3:43\n', '2\n')
('3:42\n', '2\n')
('3:4\n', '2\n')
('3:40\n', '2\n')
('3:39\n', '2\n')
('3:38\n', '2\n')
('3:38\n', '2\n')
('3:35\n', '2\n')
('12.4\n', '2\n')
('11.4\n', '2\n')
('210.4\n', '2\n')
(':09.4\n', '2\n')
(':08.5\n', '2\n')
(':08.5\n', '2\n')
('8:33\n', '3\n')
('8:32\n', '3\n')
('8:31\n', '3\n')
('8:30\n', '3\n')
('8:29\n', '3\n')
('8:28\n', '3\n')
('8:27\n', '3\n')
('5:41\n', '3\n')
('5:40\n', '3\n')
('5:39\n', '3\n')
('5:38\n', '3\n')
('5:37\n', '3\n')
('1:51\n', '3\n')
('1:50\n', '3\n')
('1:49\n', '3\n')
('1:48\n', '3\n')
('1:47\n', '3\n')
('1:46\n', '3\n')
('1:27\n', '3\n')
('1:26\n', '3\n')
('1:25\n', '3\n')
('1:24\n', '3\n')
('1:23\n', '3\n')
('1:22\n', '3\n')
('9:52\n', '41\n')
('9:51\n', '41\n')
('9:50\n', '41\n')
('9:49\n', '41\n')
('9:48\n', '41\n')
('9:47\n', '41\n')
('7:54\n', '41\n')
('7:53\n', '41\n')
('7:52\n', '41\n')
('7:51\n', '411\n')
('7:50\n', '411\n')
('7:49\n', '411\n')
('7:49\n', '41\n')
('7:49\n', '41\n')
('6:30\n', '41\n')
('6:29\n', '41\n')
('6:28\n', '41\n')
('6:27\n', '414\n')
('6:26\n', '41\n')
('6:25\n', '41\n')
('6:24\n', '41\n')
('3:58\n', '41\n')
('3:57\n', '41\n')
('3:56\n', '41\n')
('3:55\n', '41\n')
('3:54\n', '41\n')
('3:53\n', '414\n')
(':37.4\n', '414\n')
(':36.4\n', '41\n')
(':35.4\n', '41\n')
(':34.4\n', '41\n')
(':33.5\n', '4\n')
(':33.0\n', '41\n')
