('8:11\n', '11\n')
('8:10\n', '11\n')
('8:07\n', '11\n')
('8:25\n', '11\n')
('6:24\n', '11\n')
('6:23\n', '11\n')
('6:22\n', '1\n')
('6:21\n', '11\n')
('6:20\n', '11\n')
('6:19\n', '1\n')
('8:19\n', '1\n')
('3:25\n', '11\n')
('3:24\n', '11\n')
('3:23\n', '11\n')
('3:22\n', '1\n')
('3:21\n', '1\n')
('3:19\n', '11\n')
('3:18\n', '1\n')
('11:14\n', '2\n')
('11:13\n', '2\n')
('11:12\n', '2\n')
('11:11\n', '2\n')
('11:10\n', '2\n')
('11.09\n', '2\n')
('8:03\n', '2\n')
('8:02\n', '2\n')
('8:01\n', '2\n')
('8:00\n', '2\n')
('7:59\n', '2\n')
('7:58\n', '2\n')
('7:58\n', '2\n')
('5:08\n', '2\n')
('5:07\n', '2\n')
('5:08\n', '2\n')
('5:05\n', '2\n')
('5:04\n', '2\n')
('11:09\n', '3\n')
('11:08\n', '3\n')
('11:07\n', '3\n')
('11:06\n', '3\n')
('11:05\n', '3\n')
('11:03\n', '3\n')
('11:02\n', '3\n')
('10:50\n', '3\n')
('10:49\n', '3\n')
('10:48\n', '3\n')
('10:47\n', '3\n')
('10:48\n', '3\n')
('10:45\n', '3\n')
('10:44\n', '3\n')
('7:05\n', '3\n')
('7:04\n', '3\n')
('7:03\n', '3\n')
('7:02\n', '3\n')
('7:01\n', '3\n')
('7:00\n', '3\n')
('6:31\n', '3\n')
('6:30\n', '3\n')
('6:29\n', '3\n')
('6:28\n', '3\n')
('8:27\n', '3\n')
('8:26\n', '3\n')
('8:25\n', '1\n')
('8:24\n', '3\n')
('5:47\n', '3\n')
('5:46\n', '3\n')
('5:45\n', '3\n')
('5:44\n', '3\n')
('5:40\n', '3\n')
('5:39\n', '3\n')
('5:39\n', '3\n')
('1:38\n', '3\n')
('1:37\n', '3\n')
('1:36\n', '3\n')
('1:35\n', '3\n')
('1:34\n', '3\n')
('1:33\n', '3\n')
('1:32\n', '3\n')
('1:30\n', '3\n')
('1:29\n', '3\n')
('1:28\n', '3\n')
('8:10\n', '41\n')
('8:07\n', '4\n')
('8:48\n', '41\n')
('8:47\n', '41\n')
('6:46\n', '41\n')
('6:45\n', '4\n')
('8:44\n', '41\n')
('3:16\n', '41\n')
('3:14\n', '4\n')
('3:13\n', '41\n')
('3:12\n', '41\n')
('3:12\n', '41\n')
('3:12\n', '41\n')
('3:12\n', '4\n')
('3:12\n', '4\n')
