('8:59\n', '11\n')
('8:58\n', '11\n')
('8:57\n', '11\n')
('8:56\n', '11\n')
('8:55\n', '11\n')
('551\n', '11\n')
('5:50\n', '11\n')
('5:49\n', '11\n')
('5:48\n', '11\n')
('5:48\n', '1\n')
('5:48\n', '11\n')
('5:48\n', '11\n')
('5:48\n', '1\n')
('8:41\n', '2\n')
('8:40\n', '2\n')
('8:39\n', '2\n')
('8:38\n', '2\n')
('8:38\n', '2\n')
('8:37\n', '2\n')
('8:36\n', '2\n')
('1:12\n', '2\n')
('1:11\n', '2\n')
('1:10\n', '2\n')
('1:09\n', '2\n')
('1:08\n', '2\n')
('9:43\n', '3\n')
('9:42\n', '3\n')
('9:41\n', '3\n')
('9:41\n', '3\n')
('9:40\n', '3\n')
('9:39\n', '3\n')
('9:38\n', '3\n')
('9.37\n', '3\n')
('8:04\n', '3\n')
('8:03\n', '3\n')
('8:02\n', '3\n')
('8:01\n', '3\n')
('8:00\n', '3\n')
('7:59\n', '3\n')
('7:58\n', '3\n')
('3:43\n', '3\n')
('3:42\n', '3\n')
('3:41\n', '3\n')
('3:40\n', '3\n')
('3:39\n', '3\n')
('3:38\n', '3\n')
('3:37\n', '3\n')
('3:36\n', '3\n')
('3:35\n', '3\n')
('10:59\n', '4\n')
('10:59\n', '414\n')
('10:58\n', '44\n')
('10:56\n', '44\n')
('10:55\n', '414\n')
('9:33\n', '41\n')
('9:32\n', '41\n')
('9:31\n', '41\n')
('9:30\n', '4\n')
('9:29\n', '44\n')
('9.28\n', '41\n')
('9.27\n', '4\n')
('9:26\n', '4\n')
('9:25\n', '4\n')
('6:44\n', '4\n')
('6:43\n', '41\n')
('6:42\n', '4\n')
('6:41\n', '4\n')
('4:44\n', '4\n')
('4:43\n', '41\n')
('4:41\n', '41\n')
('4:39\n', '4\n')
('1:51\n', '4\n')
('1:50\n', '4\n')
('1:49\n', '41\n')
('1:48\n', '41\n')
('1:28\n', '4\n')
('1:26\n', '41\n')
('1:25\n', '4\n')
('1:02\n', '4\n')
('1:01\n', '414\n')
('1:00\n', '4\n')
('59.0\n', '41\n')
('58.0\n', '41\n')
('57.3\n', '4\n')
('11.2\n', '44\n')
('10.2\n', '414\n')
('09.2\n', '41\n')
('08.3\n', '4\n')
('07.3\n', '4\n')
('06.3\n', '4\n')
('05.5\n', '4\n')
('05.5\n', '4\n')
('05.5\n', '4\n')
('03.8\n', '41\n')
('02.8\n', '41\n')
('01.8\n', '4\n')
('01.2\n', '4\n')
('01.2\n', '4\n')
('00.5\n', '4\n')
('00.0\n', '4\n')
('2:25\n', '1\n')
('2:24\n', '1\n')
('2:23\n', '1\n')
('2:22\n', '1\n')
('2:21\n', '1\n')
('2:20\n', '1\n')
('2:00\n', '1\n')
('2:05\n', '1\n')
('2:04\n', '1\n')
('2:03\n', '1\n')
('2:02\n', '1\n')
('46.9\n', '1\n')
('45.9\n', '1\n')
('44.9\n', '1\n')
('44.0\n', '1\n')
('43.4\n', '1\n')
('43.4\n', '1\n')
('43.4\n', '1\n')
('43.4\n', '1\n')
('43.4\n', '1\n')
