('10:03\n', '1\n')
('10:02\n', '1\n')
('10:01\n', '1\n')
('10:01\n', '1\n')
('10:00\n', '1\n')
('9:57\n', '1\n')
('9:54\n', '1\n')
('9:53\n', '1\n')
('9:53\n', '1\n')
('9:14\n', '1\n')
('9:13\n', '1\n')
('9:12\n', '1\n')
('9:11\n', '1\n')
('9:10\n', '1\n')
('9:04\n', '1\n')
('4:44\n', '1\n')
('4:43\n', '1\n')
('4:42\n', '1\n')
('4:41\n', '1\n')
('4:40\n', '1\n')
('4:38\n', '1\n')
('4:37\n', '1\n')
('4:36\n', '1\n')
('3:06\n', '1\n')
('3:05\n', '1\n')
('3:04\n', '1\n')
('3:03\n', '1\n')
('3:02\n', '1\n')
('3:01\n', '1\n')
('2:56\n', '1\n')
('2:55\n', '1\n')
('10:59\n', '41\n')
('10:58\n', '41\n')
('10:56\n', '41\n')
('10:55\n', '4\n')
('10:54\n', '4\n')
('10:54\n', '41\n')
('10:54\n', '2\n')
('10:54\n', '4\n')
('1:56\n', '41\n')
('1:55\n', '41\n')
('1:54\n', '41\n')
('1:53\n', '41\n')
('1:52\n', '41\n')
('1:51\n', '41\n')
('1:51\n', '2\n')
('1:51\n', '2\n')
('1:51\n', '2\n')
('9:57\n', '3\n')
('9:54\n', '3\n')
('9:53\n', '1\n')
('9:49\n', '3\n')
('9:48\n', '1\n')
('9:47\n', '3\n')
('8:47\n', '1\n')
('8:46\n', '1\n')
('8:45\n', '1\n')
('8:44\n', '1\n')
('8:43\n', '1\n')
('8:42\n', '3\n')
('8:41\n', '1\n')
('8:39\n', '1\n')
('8:38\n', '3\n')
('5:19\n', '1\n')
('5:18\n', '3\n')
('5:17\n', '1\n')
('5:16\n', '1\n')
('5:16\n', '1\n')
('5:16\n', '1\n')
('2:55\n', '1\n')
('2:54\n', '3\n')
('2:53\n', '1\n')
('2:52\n', '1\n')
('2:51\n', '3\n')
('2:50\n', '1\n')
