('6:09\n', '1\n')
('6:08\n', '11\n')
('6:07\n', '1\n')
('6:06\n', '1\n')
('6:05\n', '1\n')
('6:04\n', '1\n')
('6:03\n', '11\n')
('6:02\n', '11\n')
('8\n', '11\n')
('3:24\n', '1\n')
('3:23\n', '1\n')
('3:22\n', '11\n')
('3:21\n', '1\n')
('3:20\n', '11\n')
('317\n', '11\n')
('3:16\n', '11\n')
('9:57\n', '2\n')
('9:56\n', '2\n')
('9:55\n', '2\n')
('9:54\n', '2\n')
('9:53\n', '2\n')
('9:52\n', '2\n')
('9:5\n', '2\n')
('8:01\n', '2\n')
('8:00\n', '2\n')
('7:59\n', '2\n')
('7:58\n', '2\n')
('7:57\n', '2\n')
('7:57\n', '2\n')
('1:36\n', '2\n')
('1:35\n', '2\n')
('1:34\n', '2\n')
('1:33\n', '2\n')
('1:32\n', '2\n')
('1:29\n', '2\n')
('1:28\n', '2\n')
(':33.4\n', '2\n')
('232.4\n', '2\n')
(':31.5\n', '2\n')
(':30.6\n', '2\n')
(':30.6\n', '2\n')
('.\n', '2\n')
('7:55\n', '3\n')
('7:54\n', '3\n')
('7:53\n', '3\n')
('7:52\n', '3\n')
('7:51\n', '3\n')
('7:50\n', '3\n')
('7:49\n', '3\n')
('7:48\n', '3\n')
('7:46\n', '3\n')
('7:45\n', '3\n')
('4:27\n', '3\n')
('4:26\n', '3\n')
('4:25\n', '3\n')
('4:24\n', '3\n')
('4:23\n', '3\n')
('4:21\n', '3\n')
('4:20\n', '3\n')
('10:26\n', '41\n')
('10:25\n', '41\n')
('10:24\n', '41\n')
('10:23\n', '41\n')
('10:22\n', '41\n')
('5:41\n', '41\n')
('5:40\n', '41\n')
('5:39\n', '41\n')
('5:38\n', '41\n')
('5:37\n', '41\n')
('5:36\n', '41\n')
('5:35\n', '41\n')
('5:38\n', '41\n')
('5:32\n', '41\n')
('5:30\n', '41\n')
('4:44\n', '41\n')
('4:43\n', '41\n')
('4:42\n', '41\n')
('4:41\n', '41\n')
('4:40\n', '41\n')
('2:47\n', '41\n')
('2:46\n', '41\n')
('2:45\n', '41\n')
('2:44\n', '41\n')
('2:43\n', '41\n')
('2:43\n', '41\n')
('2738\n', '41\n')
('1:17\n', '41\n')
('1:16\n', '41\n')
('1:15\n', '41\n')
('1:14\n', '41\n')
('1:13\n', '41\n')
('1:13\n', '41\n')
('1:12\n', '41\n')
('1:1\n', '41\n')
('210.7\n', '41\n')
('210.5\n', '41\n')
('09.6\n', '41\n')
('08.6\n', '41\n')
(':07.6\n', '41\n')
(':06.6\n', '41\n')
(':05.6\n', '4\n')
(':04.6\n', '41\n')
(':03.6\n', '41\n')
('102.7\n', '41\n')
('101.7\n', '41\n')
(':00.7\n', '41\n')
(':00.0\n', '414\n')
(':00.0\n', '41\n')
(':00.0\n', '41\n')
