('7:38\n', '11\n')
('1:37\n', '1\n')
('7:36\n', '11\n')
('7:35\n', '1\n')
('7:34\n', '11\n')
('7:33\n', '1\n')
('7:32\n', '11\n')
('7:30\n', '11\n')
('7:29\n', '1\n')
('4:41\n', '1\n')
('4:40\n', '1\n')
('4:39\n', '1\n')
('4:38\n', '1\n')
('4:37\n', '11\n')
('4:34\n', '11\n')
('4:33\n', '11\n')
('2:21\n', '1\n')
('2:26\n', '11\n')
('2:25\n', '1\n')
('2:24\n', '11\n')
('2:23\n', '11\n')
('2:22\n', '11\n')
('2:21\n', '11\n')
('2:18\n', '11\n')
('4:13\n', '2\n')
('4:12\n', '2\n')
('4:11\n', '2\n')
('4:10\n', '2\n')
('4:09\n', '2\n')
('4:08\n', '2\n')
('4:07\n', '2\n')
('4:06\n', '2\n')
('4:05\n', '2\n')
('2:23\n', '2\n')
('2:22\n', '2\n')
('2:21\n', '2\n')
('2:20\n', '2\n')
('2:19\n', '2\n')
('2:18\n', '2\n')
('2:17\n', '2\n')
('2:16\n', '2\n')
('2:15\n', '2\n')
('11.7\n', '2\n')
('10.7\n', '2\n')
('09.7\n', '2\n')
('08.7\n', '2\n')
('07.8\n', '2\n')
('06.8\n', '2\n')
('06.2\n', '2\n')
('10:03\n', '3\n')
('10:02\n', '3\n')
('10:01\n', '3\n')
('10:00\n', '3\n')
('9:59\n', '3\n')
('9:58\n', '3\n')
('9:57\n', '3\n')
('8:58\n', '3\n')
('8:57\n', '3\n')
('8:56\n', '3\n')
('8:55\n', '3\n')
('8:54\n', '3\n')
('8:53\n', '3\n')
('8:50\n', '3\n')
('8:49\n', '3\n')
('4:52\n', '3\n')
('4:51\n', '3\n')
('4:50\n', '3\n')
('4:49\n', '3\n')
('4:49\n', '3\n')
('4:49\n', '3\n')
('4:49\n', '3\n')
('3:18\n', '3\n')
('3:17\n', '3\n')
('3:16\n', '3\n')
('3:15\n', '3\n')
('3:14\n', '3\n')
('3:13\n', '3\n')
(':26.7\n', '3\n')
('25.7\n', '3\n')
('24.7\n', '3\n')
('23.7\n', '3\n')
('22.7\n', '3\n')
('21.7\n', '3\n')
('21.7\n', '3\n')
('21.4\n', '3\n')
('512\n', '4\n')
('511\n', '41\n')
('5:10\n', '41\n')
('5:09\n', '41\n')
('5:08\n', '4\n')
('5:07\n', '41\n')
('5:06\n', '41\n')
('5:04\n', '4\n')
('5:03\n', '4\n')
('3:43\n', '41\n')
('3:42\n', '41\n')
('3:41\n', '4\n')
('3:40\n', '41\n')
('3:39\n', '41\n')
('3:38\n', '41\n')
('3:00\n', '4\n')
('2:59\n', '4\n')
('2:58\n', '414\n')
('2:57\n', '41\n')
('2:56\n', '41\n')
('2:55\n', '41\n')
('2:54\n', '41\n')
('45.7\n', '414\n')
('44.7\n', '41\n')
('43.7\n', '414\n')
('42.7\n', '41\n')
('41.7\n', '41\n')
('40.7\n', '41\n')
('40.7\n', '41\n')
