('6:34\n', '1\n')
('6:33\n', '1\n')
('6:32\n', '1\n')
('6:31\n', '1\n')
('6:30\n', '1\n')
('6:29\n', '1\n')
('6:28\n', '1\n')
('3:47\n', '1\n')
('3:46\n', '1\n')
('3:45\n', '1\n')
('3:44\n', '1\n')
('3:43\n', '1\n')
('3:42\n', '1\n')
('3:41\n', '1\n')
('3:40\n', '1\n')
('3:38\n', '1\n')
('3:37\n', '1\n')
('11:11\n', '2\n')
('11:09\n', '2\n')
('11:09\n', '2\n')
('11:08\n', '2\n')
('11:07\n', '2\n')
('11:06\n', '2\n')
('11:05\n', '2\n')
('5:20\n', '2\n')
('5:19\n', '2\n')
('5:18\n', '2\n')
('5:17\n', '2\n')
('5:16\n', '2\n')
('5:15\n', '2\n')
('28.8\n', '2\n')
('27.8\n', '2\n')
('26.8\n', '2\n')
('25.8\n', '2\n')
('24.8\n', '2\n')
('24.0\n', '2\n')
('24.0\n', '2\n')
('23.7\n', '2\n')
('23.7\n', '2\n')
('9:39\n', '3\n')
('9:38\n', '3\n')
('9:37\n', '3\n')
('9:36\n', '3\n')
('9:35\n', '3\n')
('9:34\n', '3\n')
('9:33\n', '3\n')
('9:31\n', '3\n')
('930\n', '3\n')
('5:24\n', '3\n')
('5:23\n', '3\n')
('5:22\n', '3\n')
('5:21\n', '3\n')
('5:20\n', '3\n')
('5:19\n', '3\n')
('516\n', '3\n')
('516\n', '3\n')
('514\n', '3\n')
('2:33\n', '3\n')
('2:32\n', '3\n')
('2:31\n', '3\n')
('2:30\n', '3\n')
('2:29\n', '3\n')
('2:28\n', '3\n')
('2:27\n', '3\n')
('2:26\n', '3\n')
('1:27\n', '3\n')
('1:26\n', '3\n')
('1:25\n', '3\n')
('1:24\n', '3\n')
('1:23\n', '3\n')
('1:22\n', '3\n')
('1:21\n', '3\n')
('9:13\n', '4\n')
('9:12\n', '4\n')
('9:11\n', '4\n')
('9:10\n', '4\n')
('9:09\n', '4\n')
('6:03\n', '4\n')
('6:02\n', '4\n')
('6:01\n', '4\n')
('6:00\n', '4\n')
('5:59\n', '4\n')
('5:58\n', '4\n')
('5:57\n', '4\n')
('5:56\n', '4\n')
('5:55\n', '4\n')
('5:54\n', '4\n')
('4.02\n', '4\n')
('4:01\n', '4\n')
('4:00\n', '4\n')
('3:59\n', '4\n')
('3.58\n', '4\n')
('3.57\n', '4\n')
('3:56\n', '4\n')
('3:55\n', '4\n')
('3:51\n', '4\n')
('3:51\n', '4\n')
('3:51\n', '4\n')
('3:51\n', '4\n')
('42.4\n', '4\n')
('42.4\n', '4\n')
('41.4\n', '4\n')
('40.4\n', '4\n')
(':39.5\n', '4\n')
(':39.0\n', '4\n')
('31.0\n', '4\n')
(':30.0\n', '4\n')
('29.0\n', '4\n')
('28.0\n', '4\n')
('27.1\n', '4\n')
('126.1\n', '4\n')
('26.0\n', '4\n')
('26.0\n', '4\n')
('26.0\n', '4\n')
('26.0\n', '4\n')
('11.3\n', '4\n')
('10.3\n', '4\n')
(':09.3\n', '4\n')
(':08.3\n', '4\n')
('07.4\n', '4\n')
(':06.3\n', '4\n')
(':06.1\n', '4\n')
(':06.1\n', '4\n')
(':06.1\n', '4\n')
(':06.1\n', '4\n')
(':06.1\n', '4\n')
(':05.4\n', '4\n')
('04.4\n', '4\n')
('03.4\n', '4\n')
(':03.2\n', '4\n')
(':03.2\n', '4\n')
('02.1\n', '4\n')
('02.1\n', '4\n')
('02.1\n', '4\n')
('02.1\n', '4\n')
('02.1\n', '4\n')
('01.9\n', '4\n')
('01.0\n', '4\n')
(':00.0\n', '4\n')
(':00.0\n', '4\n')
