('10:23\n', '1\n')
('10:2\n', '1\n')
('10:21\n', '1\n')
('10:2\n', '1\n')
('10:1\n', '1\n')
('841\n', '1\n')
('840\n', '1\n')
('8:39\n', '1\n')
('8.38\n', '1\n')
('837\n', '1\n')
('836\n', '1\n')
('8.35\n', '1\n')
('6:06\n', '1\n')
('6:05\n', '1\n')
('6:04\n', '1\n')
('6:03\n', '1\n')
('6:02\n', '1\n')
('6:00\n', '1\n')
('6:00\n', '1\n')
('9:00\n', '2\n')
('859\n', '2\n')
('858\n', '2\n')
('857\n', '2\n')
('856\n', '2\n')
('855\n', '2\n')
('850\n', '2\n')
('6:24\n', '2\n')
('6:23\n', '2\n')
('6:22\n', '2\n')
('6:21\n', '2\n')
('6:20\n', '2\n')
('6:18\n', '2\n')
('618\n', '2\n')
('56.7\n', '2\n')
('55.8\n', '2\n')
('54.8\n', '2\n')
('53.8\n', '2\n')
('52.8\n', '2\n')
('52.0\n', '2\n')
('10:42\n', '3\n')
('10:42\n', '3\n')
('10:41\n', '3\n')
('10:4\n', '3\n')
('10:3\n', '3\n')
('10:3\n', '3\n')
('9:46\n', '3\n')
('9:45\n', '3\n')
('9.44\n', '3\n')
('9:43\n', '3\n')
('9:42\n', '3\n')
('941\n', '3\n')
('9:40\n', '3\n')
('9:39\n', '3\n')
('9:38\n', '3\n')
('7:25\n', '3\n')
('7:24\n', '3\n')
('7:23\n', '3\n')
('7:22\n', '3\n')
('7:21\n', '3\n')
('7:20\n', '3\n')
('9:46\n', '4\n')
('9:46\n', '4\n')
('9:46\n', '4\n')
('9:45\n', '4\n')
('9:44\n', '4\n')
('9:43\n', '4\n')
('9:43\n', '4\n')
('5472\n', '4\n')
('53.0\n', '4\n')
('52.0\n', '4\n')
('51.0\n', '4\n')
('50.0\n', '4\n')
('49.0\n', '4\n')
('48.6\n', '4\n')
('14.8\n', '4\n')
('14.0\n', '4\n')
('13.0\n', '4\n')
('12.0\n', '4\n')
('11.0\n', '4\n')
('10.1\n', '4\n')
(':09.5\n', '4\n')
('05.3\n', '4\n')
('05.3\n', '4\n')
('05.3\n', '4\n')
('04.7\n', '4\n')
('03.7\n', '4\n')
('02.7\n', '4\n')
('01.8\n', '4\n')
(':00.7\n', '4\n')
(':00.0\n', '4\n')
(':00.0\n', '4\n')
(':00.0\n', '4\n')
