('4:37\n', '1\n')
('4:36\n', '1\n')
('4:35\n', '1\n')
('4.34\n', '1\n')
('433\n', '1\n')
('4:32\n', '1\n')
('21.6\n', '1\n')
('20.6\n', '1\n')
('19.6\n', '1\n')
('18.6\n', '1\n')
('18.4\n', '1\n')
('18.4\n', '1\n')
('18.4\n', '1\n')
('11:1\n', '2\n')
('11:1\n', '2\n')
('11:1\n', '2\n')
('11:0\n', '2\n')
('11:0\n', '2\n')
('11:07\n', '2\n')
('6:03\n', '2\n')
('6:02\n', '2\n')
('6:01\n', '2\n')
('6:00\n', '2\n')
('5:59\n', '2\n')
('4:27\n', '2\n')
('4:26\n', '2\n')
('4:25\n', '2\n')
('4:24\n', '2\n')
('4.23\n', '2\n')
('53.1\n', '2\n')
('52.1\n', '2\n')
(':51.2\n', '2\n')
('50.2\n', '2\n')
(':49.2\n', '2\n')
('48.6\n', '2\n')
('24.0\n', '2\n')
('23.2\n', '2\n')
('22.2\n', '2\n')
('11:2\n', '3\n')
('11:27\n', '3\n')
('11:26\n', '3\n')
('11:25\n', '3\n')
('11:24\n', '3\n')
('11:23\n', '3\n')
('6:57\n', '3\n')
('6:56\n', '3\n')
('6:55\n', '3\n')
('6:54\n', '3\n')
('6:53\n', '3\n')
('6:34\n', '3\n')
('6:33\n', '3\n')
('6:32\n', '3\n')
('6:31\n', '3\n')
('6:30\n', '3\n')
('6:29\n', '3\n')
('6.26\n', '3\n')
('6:25\n', '3\n')
('252\n', '3\n')
('252\n', '3\n')
('251\n', '3\n')
('2:50\n', '3\n')
('2.49\n', '3\n')
('2:48\n', '3\n')
('2:48\n', '3\n')
('1:28\n', '3\n')
('1:27\n', '3\n')
('1:26\n', '3\n')
('1:25\n', '3\n')
('1:24\n', '3\n')
('1:23\n', '3\n')
('1:21\n', '3\n')
('1:20\n', '3\n')
('845\n', '4\n')
('844\n', '4\n')
('843\n', '4\n')
('842\n', '4\n')
('841\n', '4\n')
('840\n', '4\n')
('8.38\n', '4\n')
('837\n', '4\n')
('6:07\n', '4\n')
('6:06\n', '4\n')
('6:05\n', '4\n')
('6:04\n', '4\n')
('6:03\n', '4\n')
('4:16\n', '4\n')
('4:15\n', '4\n')
('4:14\n', '4\n')
('4:13\n', '4\n')
('4:12\n', '4\n')
('4:11\n', '4\n')
('1:59\n', '4\n')
('1:58\n', '4\n')
('1:57\n', '4\n')
('1:56\n', '4\n')
('1:55\n', '4\n')
('1:55\n', '4\n')
